2218,20,200,4,800,S,0,673252.5,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
2219,20,200,4,800,S,0,732202.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
2220,22,220,4,880,S,0,1842992.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1
2221,22,220,4,880,S,0,623488.75,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1
2222,22,220,4,880,S,0,370098.5,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1
2223,22,220,4,880,S,0,1265345.25,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1
2224,22,220,4,880,S,0,233551.75,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1
2225,22,220,4,880,U,0,1676008.5
2226,22,220,4,880,U,0,1992033.75
2227,22,220,4,880,S,0,830988.75,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1
2228,22,220,4,880,U,0,785989.25
2229,22,220,4,880,U,0,2067209.75
2230,24,240,4,960,U,0,3725995.5
2231,24,240,4,960,U,0,3542744.25
2232,24,240,4,960,S,0,244236.5,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1
2233,24,240,4,960,U,0,5367070.25
2234,24,240,4,960,U,0,3944257.5
2235,24,240,4,960,S,0,1995514.75,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1
2236,24,240,4,960,U,0,4433108.25
2237,24,240,4,960,U,0,5907290.0
2238,24,240,4,960,S,0,659147.25,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
2239,24,240,4,960,U,0,3067654.25
kSATu,Triple M,240,91,149,0,0
